filename,Names,Nouns,Organizations,Text,Verbs
ACS_Nano/PMC3478735.nxml,W. Hahn;M. Berne;N. Schiller;V. Fogal;E. Ruoslahti,cells;peptide;synthesis;advice;tumor;peptides;reagents,Broad Institute;MIT;Sanford Burnham Institute,We thank W. Hahn for OVCAR-4 and Caov-3 cells (Broad Institute); M. Berne and N. Schiller for peptide synthesis (MIT); V. Fogal and E. Ruoslahti for critical advice on tumor penetrating peptides and reagents (Sanford Burnham Institute).,thank;penetrate
ACS_Nano/PMC3478735.nxml,Howard Hughes Investigator,,S.N.B.,S.N.B. is a Howard Hughes Investigator.,
ACS_Nano/PMC3584655.nxml,Michal Kohout,calculations,DFT,We are grateful to Michal Kohout for DFT calculations.,
ACS_Nano/PMC3589098.nxml,P. Huang;R. Hovden;J. Mundy,help;TEM;imaging,Cornell University;TEM,"We acknowledge P. Huang, R. Hovden, and J. Mundy of Cornell University for help with the TEM imaging.",acknowledge
ACS_Nano/PMC4212796.nxml,F. M. Kievit;Susan Kramer,support,American Brain Tumor Association Basic Research Fellowship,F. M. Kievit also acknowledges support from the American Brain Tumor Association Basic Research Fellowship in Honor of Susan Kramer.,acknowledge
ACS_Nano/PMC4212796.nxml,K. Wang,support,the College of Engineering Dean’s Fellowship at University of Washington,K. Wang acknowledges support from the College of Engineering Dean’s Fellowship at University of Washington.,acknowledge
ACS_Nano/PMC4212796.nxml,V. Lui;J. Phillips;J. Choi;C. Dayringer;Keck Microscopy,lab;assistance;use;resources;cell;analysis;facility;facility,the Department of Immunology’s;Mass Spec;University of Washington,"We acknowledge lab assistance from V. Lui, J. Phillips, J. Choi, C. Dayringer and the use of resources at the Department of Immunology’s cell analysis facility, Keck Microscopy Imaging Facility and the Mass Spec facility at University of Washington.",acknowledge
ACS_Nano/PMC4213039.nxml,Ali Vural,LC3-GFP;cells,the National Institute of Allergy and Infectious Diseases;National Institutes of Health,"LC3-GFP-transfected THP-1 cells were kindly provided by Ali Vural and Dr. Kehrl from the National Institute of Allergy and Infectious Diseases, National Institutes of Health.",transfect;provide
ACS_Nano/PMC3936823.nxml,L. Hanna;D. Beattie;M. McCaigue;C. McFarlane;A. Fitzsimons;R. Penalva;S. Spence,animal;care;assistance;experiments,Queen’s University Belfast,"We would like to thank L. Hanna and D. Beattie (Queen’s University Belfast) for animal care, M. McCaigue for technical assistance, and C. McFarlane, A. Fitzsimons, A. Rakha Arora, R. Penalva, and S. Spence for helping with experiments.",like;thank;help
ACS_Nano/PMC3610399.nxml,Jiachuan Bu;Elizabeth Huynh,system,Photoacoustic Imaging,"We thank Jiachuan Bu and Elizabeth Huynh for helping operating VevoLAZR Photoacoustic Imaging system, and Drs.",thank;help;operate
ACS_Nano/PMC3610399.nxml,Brian C. Wilson;Robert G. Bristow;K. Sandy Pang;Parimal Nathwani,discussion,,"Brian C. Wilson, Robert G. Bristow, K. Sandy Pang, and Parimal Nathwani for valuable discussion.",
ACS_Nano/PMC3667633.nxml,Jeannie Haak,authors;work;virion;assembly;activity;manuscript,,"The authors would like to thank Huaming Fang for his work in virion assembly activity assay, and Jeannie Haak for editing this manuscript.",like;thank;assay;edit
ACS_Nano/PMC3667620.nxml,Ming Tsao;Margarete Akens;Thomas Rosol;Warren Foltz;Carla Coakley;David Jaffray,assistance;histopathology;analysis;cells;assistance;imaging;model;staff;facility,YFP;STTARR,Ming Tsao and Margarete Akens for assistance with histopathology analysis; Dr. Thomas Rosol for kindly providing the Ace-1 YFP-Luc cells; Dr. Warren Foltz for assistance with MR imaging; Dr. Carla Coakley for providing the 22RV1 model; and Dr. David Jaffray and the staff of the STTARR facility for assisting with obtaining  64,provide;provide;assist;obtain
ACS_Nano/PMC3667620.nxml,Porphyrin Nanovesicles,patent;application;porphysome;composition,UHN,"A patent application (WO/2011/044671, Porphyrin Nanovesicles) related to the porphysome composition was filed on Oct 5, 2010 by UHN.",relate;file
ACS_Nano/PMC3715887.nxml,H. Hufnagel;Tony Kirby,discussions;reading;members;group;comments;manuscript,,"We thank H. Hufnagel for initial discussions, Tony Kirby for a critical reading, and members of the Hollfelder group for comments on the manuscript.",thank
ACS_Nano/PMC3872448.nxml,C. Krien;R. Engelhard;A. Voß;S. M. Harazim;R. Träger;D. Grimm;S. Sieber;S. Seifert;M. Bauer,authors;A.;support;help;schematics;room;support,SEM;D. Kantor,"The authors thank C. Krien, R. Engelhard, and A. Voß for technical support, S. M. Harazim for help with SEM, R. Träger for schematics, and D. Grimm, S. Sieber, S. Seifert, M. Bauer, and D. Kantor for clean room support.",thank
ACS_Nano/PMC3872448.nxml,J. Casado,discussions,M. Tasinkevych,L.S. and S.S. thank J. Casado and M. Tasinkevych for fruitful discussions.,thank
ACS_Nano/PMC4122703.nxml,Lesley Cowan,discussions;proofreading,,"We thank Vineet Gupta for fruitful discussions, and Lesley Cowan for proofreading.",thank
ACS_Nano/PMC4122703.nxml,PN2 EY016586,,,(PN2 EY016586).,
ACS_Nano/PMC3807694.nxml,Heather Fleming,readings;manuscript,MIT,We thank Dr. Heather Fleming (MIT) for critical readings of the manuscript.,thank
ACS_Nano/PMC3807694.nxml,Sean Collier,authors;paper;memory;service;community;sacrifice,MIT,"The authors wish to dedicate this paper to the memory of Officer Sean Collier, for his caring service to the MIT community and for his sacrifice.",wish;dedicate
ACS_Nano/PMC3788585.nxml,Sean Collier,authors;paper;memory;service;community;sacrifice,MIT,"The authors wish to dedicate this paper to the memory of Officer Sean Collier, for his caring service to the MIT community and for his sacrifice.",wish;dedicate
ACS_Nano/PMC3788585.nxml,H. Fleming;K. Reddy,authors;suggestions;manuscript,,The authors would like to acknowledge H. Fleming and K. Reddy for their helpful suggestions on the manuscript.,like;acknowledge
ACS_Nano/PMC3788585.nxml,S. Malstrom,authors;ATWAI,the Koch Institute Applied Therapeutics,The authors also acknowledge S. Malstrom from the Koch Institute Applied Therapeutics and Whole Animal Imaging (ATWAI),acknowledge
ACS_Nano/PMC4123720.nxml,Harry B. Helmsley,support;INNI,D.P.;INNI;Nanomedicine for Personalized Theranostics;The Leona M.;Nanotechnology Research Fund,"D.P. acknowledges support from INNI, FTA: Nanomedicine for Personalized Theranostics, and from The Leona M. and Harry B. Helmsley Nanotechnology Research Fund.",acknowledge
ACS_Nano/PMC4123720.nxml,Nano Focus,authors;E;conference;idea;article,,"All authors thank the E-MRS for supporting Symposium Q at the Spring conference 2013 (Strasbourg, France) where the idea of this Nano Focus article was conceived.",thank;support;conceive
ACS_Nano/PMC4004295.nxml,Wolfson Foundation,support;NOTES,the University of Leeds;ERC;the Royal Society,"We acknowledge support from the University of Leeds, the EPSRC (UK), ERC Programme NOTES, and the Royal Society and Wolfson Foundation.",acknowledge
ACS_Nano/PMC3949663.nxml,Hangfei Qi;Ren Sun’s,lab;aptamer;sequence,the Department of Molecular;UCLA,We also thank Dr. Hangfei Qi from Prof. Ren Sun’s lab at the Department of Molecular and Medical Pharmacology (UCLA) for providing the aptamer sequence.,thank;provide
ACS_Nano/PMC3936482.nxml,Y. Molin;Grant Agreement,preparation;coli,the European Community’s;seventh Framework Program,"We would also like to thank Y. Molin at Qlinea, Uppsala, Sweden, for preparation of  Escherichia coli  and acknowledge the European Community’s seventh Framework Program (FP7/2007-2013) under Grant Agreement",like;thank;acknowledge
ACS_Nano/PMC3936481.nxml,Gobierno Vasco”,project;POCAONTAS,the European Commission,"Gobierno Vasco” (IT-319-07 and IT-578-13), and the European Commission project CRONOS (280879-2 CRONOS CP-FP7) and POCAONTAS (",
ACS_Nano/PMC3906892.nxml,Cameron Koch;Walter T. Jenkins;Lee Shuman,authors;discussions;support,SARRP,"The authors gratefully acknowledge Dr. Cameron Koch, Walter T. Jenkins, and Lee Shuman for insightful discussions and technical support with the SARRP.",acknowledge
ACS_Nano/PMC3906890.nxml,Andrew Shaw,use;microscopes;time;thermocycler,Biophotonics Core Facility;the Parker H. Petit Institute;Georgia Tech,We would like to acknowledge Andrew Shaw and the Microscopy and Biophotonics Core Facility of the Parker H. Petit Institute for Bioengineering and Bioscience at Georgia Tech for use of their confocal microscopes and real-time thermocycler.,like;acknowledge
ACS_Nano/PMC3906890.nxml,Natalie Thornburg;Jennifer Pickens,help;primer;probe;sets;hRSV;genome,,We would also like to acknowledge Dr. Natalie Thornburg and Dr. Jennifer Pickens at Vanderbilt for their help with primer/probe sets for the hRSV genome.,like;acknowledge
ACS_Nano/PMC4071109.nxml,Michael Brenner;Todd Gingrich;Sharon Glotzer;Patrick Varilly,discussions,,"We thank Michael Brenner, Todd Gingrich, Sharon Glotzer, and Patrick Varilly for useful discussions.",thank
ACS_Nano/PMC4060170.nxml,V. Nicolas;G. Frébourg,service;animal;experimentation;expert;assistance;microscopy;service;electron;microscopy;cryo;TEM;analysis,Service Imagerie-Microscopie Confocale;IFR-141;Châtenay;IFR;Integrative Biology,"We thank the service of the animal experimentation from the IFR141 IPSIT (Châtenay-Malabry), V. Nicolas (Service Imagerie-Microscopie Confocale, IFR-141, Châtenay-Malabry, France) for expert assistance with confocal microscopy, and G. Frébourg (service of electron microscopy from IFR of Integrative Biology, Paris) for the cryo-TEM analysis.",thank
ACS_Nano/PMC4060170.nxml,Miss O. Bawa;Dr. P. Opolon,analysis;organs;slides,Institut Gustave Roussy;Villejuif,"We are grateful also to Miss O. Bawa and Dr. P. Opolon (Institut Gustave Roussy, Villejuif) for analysis of organs from stained histological slides.",institut;stain
ACS_Nano/PMC3971963.nxml,Zdenek Benes,Thanks;support;electron;beam;lithography,,Thanks go to Zdenek Benes for technical support with electron-beam lithography.,
ACS_Nano/PMC3971963.nxml,Olivier Martin;Jacopo Brivio;Simone Bertolazzi,use;setup;characterization;electroluminescence;help;transfer,EPFL,We thank Olivier Martin (EPFL) for the use of the setup for the spectral characterization of electroluminescence as well as Jacopo Brivio and Simone Bertolazzi for technical help with the MoS 2  transfer.,thank
ACS_Nano/PMC4046802.nxml,B. R. Wolfe;J. N. Zadeh;R. M. Dirks,use;multistate;sequence;design;software,,"We thank B. R. Wolfe, J. N. Zadeh, and R. M. Dirks for the use of unpublished multistate sequence design software.",thank
ACS_Nano/PMC4046802.nxml,L. M. Hochrein;V. Trivedi;J. R. Vieregg;B. R. Wolfe;S. E. Fraser;M. Kirk,discussions;assistance;bibliography;preparation,,"We thank L. M. Hochrein, V. Trivedi, J. R. Vieregg, B. R. Wolfe, and S. E. Fraser for helpful discussions and M. Kirk for assistance with bibliography preparation.",thank
ACS_Nano/PMC4046798.nxml,Peixuan Guo,,,Funding to Peixuan Guo,fund
ACS_Nano/PMC4073644.nxml,Max Hoffman;Karsten Reuter,group;thanks;code,UW;TU Munich;KMC,"The UW group thanks Max Hoffman and Prof. Karsten Reuter of TU Munich, for sharing the kmos KMC code with us.",share
ACS_Nano/PMC4240663.nxml,R.C.T. Howe,viscosity;measurements,,We thank R.C.T. Howe for the viscosity measurements.,thank
ACS_Nano/PMC4046785.nxml,James Rothman;Jing Wang;Paul Gottlieb;Thomas Ferrante;Amanda Graveline;Garry Cuneo;Chenxiang Lin,contribution;oligonucleotide;lipid;conjugate;contribution;bacteriophage;support;discussions,,"We thank Dr. James Rothman and Jing Wang for their contribution of the oligonucleotide–lipid conjugate, Dr. Paul Gottlieb for his contribution of phi12 bacteriophage, Thomas Ferrante, Amanda Graveline, and Garry Cuneo for technical support, and Dr. Chenxiang Lin for discussions.",thank
ACS_Nano/PMC4173747.nxml,A. Ouellette;D. Wong;N. Garg;B. Wu,strain;assistance;viability;studies;use;facilities,,"We thank A. Ouellette for the ML35 strain, D. Wong for assistance with the 3T3 viability studies, and N. Garg and B. Wu for use of their facilities.",thank
ACS_Nano/PMC4173747.nxml,Melissa Johnson;Jay Abraham; E. coli,help;coli;assays,,We also thank Melissa Johnson and Jay Abraham for help with  E. coli  killing assays.,thank;kill
ACS_Nano/PMC4212792.nxml,C. Eberhart,authors;advice;analysis;brain;tumor;tissue,,The authors thank C. Eberhart for advice on histological analysis of 9L brain tumor tissue.,thank
ACS_Nano/PMC4278417.nxml,Sonja Roters;Ekkehard Nusko;Wolfgang Grafeneder;Nicholas Stadie,Authors;assistance;manuscript,,"Authors thank Sonja Roters, Ekkehard Nusko and Wolfgang Grafeneder for technical assistance and Dr. Nicholas Stadie for reading the manuscript.",thank;read
ACS_Nano/PMC4004317.nxml,Fabrice Giusti,gift;guidance;synthesis,APol;FAPol NBD;FAPol A647,"We thank Fabrice Giusti for the gift of APol (A8-35), BAPol, and FAPol NBD , as well as for his guidance for the synthesis of FAPol A647 .",thank
ACS_Nano/PMC4004287.nxml,P30 CA014089,work;R21EB012281,the University of Southern California;the National Institute of Health;the Norris Comprehensive Cancer Center;the USC Molecular Imaging Center;the USC Nanobiophysics Core Facility;the Translational Research Laboratory;the School of Pharmacy;the American Cancer Society IRG-58-007-48;the Stop Cancer Foundation;the USC Ming Hsieh Institute;the USC Whittier Foundation;the USC Wright Foundation,"This work was made possible by the University of Southern California, the National Institute of Health R21EB012281 to J.A.M., and P30 CA014089 to the Norris Comprehensive Cancer Center, the USC Molecular Imaging Center, the USC Nanobiophysics Core Facility, the Translational Research Laboratory at the School of Pharmacy, the American Cancer Society IRG-58-007-48, the Stop Cancer Foundation, the USC Ming Hsieh Institute, the USC Whittier Foundation, and the USC Wright Foundation.",
ACS_Nano/PMC4310033.nxml,Michael Galarnyk;Zhiguang Wu,assistance,,We thank Michael Galarnyk and Zhiguang Wu for their assistance.,thank
ACS_Nano/PMC4004292.nxml,Jennifer Berrong,authors;brain;tissue;preparation,,The authors would like to thank Ms. Jennifer Berrong for brain tissue preparation.,like;thank
ACS_Nano/PMC4004292.nxml,Jeffrey Brawn;Melissa Jones,gratitude;assistance;support,,We also express profound gratitude to Mr. Jeffrey Brawn and Mrs. Melissa Jones for their invaluable technical assistance and support.,express
ACS_Nano/PMC4004290.nxml,Endowed Fellowship;Beckman Coulter,,National Cancer Institute Grant U54CA151880,"Endowed Fellowship, Beckman Coulter, and National Cancer Institute Grant U54CA151880.",
ACS_Nano/PMC4004290.nxml,K. Zhang,fellowship;support,,"K. Zhang gratefully acknowledges individual fellowship support provided by Agency for Science, Technology and Research (A*STAR).",acknowledge;provide
ACS_Nano/PMC4004290.nxml,L. Moore,fellowship;support,the National Cancer Institute,L. Moore gratefully acknowledges individual fellowship support from the National Cancer Institute (1F30CA174156).,acknowledge
ACS_Nano/PMC4004329.nxml,P. Joseph;M. Gray;D. Bondy,discussions;support,,We thank P. Joseph and M. Gray for helpful discussions and D. Bondy for providing administrative support.,thank;provide
ACS_Nano/PMC4004326.nxml,Sandra Bishnoi;Vikram Kulkarni;Wenhua Guo,authors;discussions;editing;guidance;calculations;guidance;TEM,Shaunak Mukherjee;TEM,"The authors would like to thank Dr. Sandra Bishnoi and Shaunak Mukherjee for helpful discussions and editing, Vikram Kulkarni for helpful guidance on theoretical calculations, and Dr. Wenhua Guo for guidance on TEM.",like;thank
ACS_Nano/PMC4004316.nxml,M. Paulaitis;H. Q. Mao;M. Niemöller,discussions;reading;manuscript;preparation;nano;aAPC,,We thank M. Paulaitis and H. Q. Mao for helpful discussions and reading of the manuscript and M. Niemöller for preparation of the nano-aAPC.,thank
ACS_Nano/PMC4342728.nxml,Genine Fidler,Laboratory;support,Joshua,Laboratory support from Joshua and Genine Fidler is also gratefully acknowledged.,acknowledge
ACS_Nano/PMC4342728.nxml,Tara L. Deans,authors;assistance;biology;components;work,,The authors would also like to thank Dr. Tara L. Deans for her assistance with the molecular biology components of this work.,like;thank
ACS_Nano/PMC4004315.nxml,Ernst Stetter;Britt-Marie Nilsson;Anna Veljanovska Ramsay,line;technology;development;project;assistance,,Ernst Stetter for front-line technology development necessary for the project and Britt-Marie Nilsson and Anna Veljanovska Ramsay for expert technical assistance.,
ACS_Nano/PMC4004315.nxml,Damon Runyon-Racleff Innovator’,,,M.F.K. is a ‘Damon Runyon-Racleff Innovator’.,
ACS_Nano/PMC3971959.nxml,J. Brain;R. Molina,mentorship;commentary,,"Additionally, we would like to thank J. Brain for his mentorship and R. Molina for his insightful commentary.",like;thank
ACS_Nano/PMC4004321.nxml,Marek Romanowski;Gabe Orsinger;Mary Kay Amistadi,authors;assistance;UV;spectrophotometry,ICP,"The authors thank Marek Romanowski, Gabe Orsinger, and Mary Kay Amistadi for assistance in UV–vis–NIR spectrophotometry and ICP-MS.",thank
